Code      ParTecPeFecha        1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24
  28079008  6 48 2  140903000.3 000.2 000.3 000.3 000.3 000.3 000.6 000.5 000.9 000.6 000.7 000.5 000.5 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 
  28079008  6 48 2  140904000.4 000.3 000.3 000.2 000.2 000.2 000.3 000.4 000.5 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.4 000.5 000.4 000.5 000.5 000.5 
  28079008  6 48 2  140905000.4 000.4 000.4 000.4 000.4 000.3 000.3 000.5 000.9 000.7 000.7 000.5 000.4 000.4 000.4 000.4 000.4 000.3 000.4 000.4 000.4 000.5 000.5 000.5 
  28079008  6 48 2  140906000.6 000.4 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.4 000.4 000.3 000.4 000.3 000.3 000.3 000.3 000.3 000.5 000.5 000.5 000.4 
  28079008  6 48 2  140907000.5 000.4 000.4 000.3 000.3 000.3 000.3 000.3 000.4 000.4 000.4 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.4 000.4 000.4 000.3 000.4 
  28079008  6 48 2  140908000.3 000.3 000.2 000.3 000.2 000.3 000.4 000.4 000.7 000.6 000.5 000.3 000.3 000.3 000.4 000.3 000.4 000.4 000.4 000.4 000.4 000.4 000.3 000.3 
  28079008  6 48 2  140909000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.4 001.0 000.7 005.8 000.4 000.4 000.3 000.3 000.4 000.3 000.3 000.5 000.5 000.7 000.9 001.0 000.8 
  28079008  6 48 2  140910000.8 000.6 000.4 000.2 000.2 000.2 000.2 000.4 000.5 000.7 000.4 000.3 000.3 000.4 000.3 000.4 000.4 000.4 000.4 000.5 000.5 000.6 000.5 000.4 
  28079008  6 48 2  140911000.4 000.3 000.3 000.2 000.3 000.2 000.2 000.4 000.5 000.4 000.7 000.4 000.4 000.4 000.4 000.4 000.3 000.4 000.4 000.5 000.5 000.5 000.4 000.4 
  28079008  6 48 2  140912000.4 000.3 000.3 000.3 000.3 000.2 000.3 000.4 000.5 000.8 000.7 000.5 000.4 000.4 000.4 000.4 000.3 000.3 000.4 000.4 000.4 000.4 000.4 000.3 
  28079008  6 48 2  140913000.4 000.4 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.5 000.4 000.4 000.4 000.4 000.3 000.3 000.3 000.3 000.3 000.4 000.4 000.4 000.5 000.4 
  28079008  6 48 2  140914000.4 000.4 000.4 000.4 000.4 000.4 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.3 000.4 000.4 000.5 000.4 000.5 
  28079008  6 48 2  140915000.4 000.3 000.3 000.2 000.2 000.2 000.2 000.4 000.6 000.6 000.5 000.4 000.4 000.3 000.4 000.4 000.3 000.4 000.4 000.5 000.4 000.6 000.6 000.6 
  28079008  6 48 2  140916000.6 000.4 000.3 000.3 000.2 000.2 000.3 000.4 000.7 000.7 000.6 000.6 000.7 000.9 000.4 000.4 000.4 000.3 000.4 000.4 000.4 000.4 000.4 000.4 
  28079008  6 48 2  140917000.3 000.3 000.2 000.2 000.3 000.2 000.3 000.4 000.4 000.5 001.3 000.9 000.6 000.5 000.4 000.3 000.4 000.4 000.4 000.5 000.4 000.4 000.3 000.3 
