IDELEM,N,10,0;TIPO_ELEM,N,10,0;COD_CENT,C,254;NOMBRE,C,254;COORD_X,N,21,6;COORD_Y,N,21,6;Long;Lat
3632;495;39054;SANTUARIO N-S(ASUNCION-EVANGELIOS);440701.513332;4470837.261201;-3.69990710;40.38414203
3633;495;98021;(TACTICO)SAN FILIBERTO N-S;439308.074135;4470996.443535;-3.71633760;40.38547566
3634;495;50037;ANTONIO LEYVA S-N(ARLANZA-GUADALETE);439281.210130;4471246.119942;-3.71667789;40.38772293
3635;495;98300;(MICRO)MARCELO USERA CCTV;439273.190704;4470971.756688;-3.71674620;40.38525072
3636;495;80011;(AFOROS)GRAL. FANJUL O-E(GUAREÑA-AV. POBLADOS);435290.448925;4470912.049482;-3.76365894;40.38441292
3637;495;98011;CTRA.DE BOADILLA E-O (N V-CARABIAS);435166.687797;4472521.784628;-3.76528081;40.39890449
3638;495;31039;-;439645.413997;4478515.869609;-3.71307744;40.45323892
3639;495;31048;OFELIA NIETO S-N - FRANCOS RODRIGUEZ-VILLAAMIL;439973.464079;4479337.948797;-3.70928670;40.46066835
3640;495;98007;CTRA. BOADILLA O-E(CTRA. M502-AYLLON);434195.048690;4472576.636371;-3.77673514;40.39932237
3641;495;80033;CTRA.CARABANCHEL A ARAVACA O-E(M-502-SANCHIDRIAN)85mts;434363.450633;4472364.331389;-3.77472898;40.39742313
3642;495;61050;COLOMBIA - (CHILE-PRINCIPE DE VERGARA);442781.472258;4478922.071162;-3.67613190;40.45712005
3643;495;42001;Av. Cardenal Herrera Oria - Isla del Yeso-Isla Tabarca;438667.448622;4481417.750547;-3.72489076;40.47930864
3644;495;44022;C/. Alcalá - Mateo García-San Gumersindo;444863.094383;4476189.789481;-3.65134531;40.43264681
3645;495;44023;C/. Alcalá  - Concejal Juilo Gómez-Hermanos Machado;445005.320768;4476221.210633;-3.64967131;40.43293929
3646;495;45029;C/. Fuente Carrantona  - Prolongación O`Donnell-Pl. Alsacia;447094.802566;4474423.802517;-3.62488839;40.41688261
3647;495;45045;C/. José Arcones Gil  - Portugalete-Gandhi;446467.955529;4475421.198980;-3.63236067;40.42582771
3648;495;53030;Lago Constanza (puerta Principal Cementerio) - Lago Constanza-Av. Daroca;445358.966751;4475449.542641;-3.64543575;40.42601095
3649;495;53033;C/. Ezequiel Solana  - Ezequiel Solana-Francisco Villaespesa;445532.386286;4475755.086555;-3.64341769;40.42877485
3650;495;16063;CUESTA SAN VICENTE E-O - ENTRADA TUNEL A-5;439214.456090;4474866.310801;-3.71781021;40.42033059
3651;495;16064;M-30 SALIDA TUNEL O-E - ENTRADA GTA. SAN VICENTE (150mts);438948.147725;4474628.576374;-3.72092628;40.41816946
3652;495;16300;(MICRO) CUESTA SAN VICENTE N-S - DELANTE GRUPO 1 (P.M.1);439626.040642;4475075.171204;-3.71297880;40.42224209
3653;495;13009;ALFONSO XII N-S - ALBERTO BOSCH-ESPALTER;441657.737897;4474049.957302;-3.68893684;40.41315138
3654;495;13011;ALFONSO XII S-N - CUESTA CLAUDIO MOYANO-ESPALTER;441676.264225;4473913.636167;-3.68870599;40.41192462
3655;495;50013;PORTALEGRE N-S(ALEJANDRO SANCHEZ-VALLE ORO);438705.435197;4471245.142359;-3.72346102;40.38767194
3656;495;55031;Entrada desde M40 oeste - M-40 -  Av. los Andes;447629.713007;4479071.880943;-3.61896708;40.45878930
3657;495;55032;Entrada desde M40 este -  M40 - Av. Andes;447894.868404;4478925.389662;-3.61582787;40.45748628
3658;495;55036;C/.Silvano - Mosqueda-Haendel;447022.572044;4479494.762858;-3.62616288;40.46256039
3659;495;56002;C/. López de Hoyos - Guisona-Gran Vía de Hortaleza;444715.609223;4480091.784876;-3.65342398;40.46778839
3660;495;56006;C/. Mar Caspio  - Mar de las Antillas-Felipe Herranz;445205.286999;4480733.363956;-3.64770358;40.47360053
3661;495;64404;Av. Canillejas a Vicálvaro - Av. Guadalajara-Suecia;448246.265795;4475038.861693;-3.61136681;40.42249586
3662;495;61118;(TACTICO)TORPEDERO TUCUMAN N-S  - (ENTRADA CRUCE);442975.764289;4479290.963864;-3.67387372;40.46045659
3663;495;62004;BRAVO MURILLO N-S - (AZUCENAS-CONDE VALLELLANO);440989.356629;4479546.087005;-3.69732481;40.46261614
3664;495;71001;C/. Alcalá - Electra-San Romualdo;447447.695137;4477269.509770;-3.62096446;40.44254093
3665;495;71002;C/. Alcalá  - Electra-Av. Canillejas a Vicalvaro;447660.653317;4477337.150651;-3.61845907;40.44316372
3666;495;71011;C/. San Romualdo - Julián Camarillo-Albasanz;447413.460685;4476748.977099;-3.62132501;40.43784948
3667;495;62047;GENERAL YAGÜE - (LAZAGA-INFANTA MERCEDES);440859.952597;4478907.414072;-3.69879147;40.45685347
3668;495;62048;GENERAL YAGÜE - (GENERAL RAMIRES DE MADRID-GENERAL CABRERA);441041.049562;4478862.438310;-3.69665157;40.45646118
3669;495;14039;RIBERA DE CURTIDORES N-S - (ENTRADA AL CRUCE);440095.196158;4473362.276051;-3.70728745;40.40684536
3670;495;14040;GASOMETRO S-N - (Pº ACACIAS-RONDA TOLEDO);440003.909883;4473223.072386;-3.70835008;40.40558477
3671;495;15003;(AFOROS) ALCALA E-O - PL. INDEPENDENCIA-PL. CIBELES;441550.213258;4474794.115338;-3.69027249;40.41984762
3672;495;16022;GRAN VIA S-N - SILVA-LIBREROS;440109.092900;4474949.876899;-3.70727321;40.42114829
3673;495;21029;-;441303.740866;4476266.475756;-3.69331360;40.43309407
3674;495;21030;-;441396.817105;4476250.646924;-3.69221485;40.43295803
3675;495;30009;AV. VALLADOLID, 65 N-S - LOECHES-DEPENDENCIA DE TRAFICO;438132.296664;4475918.734235;-3.73066776;40.42973154
3676;495;30010;AV. VALLADOLID, 65 S-N - DEPENDENCIA DE TRAFICO-LOECHES;438067.306180;4476026.342364;-3.73144438;40.43069608
3677;495;43007;(AFOROS) AV. MONFORTE LEMOS O-E - GINZO LIMIA-FINISTERRE;440470.924582;4481416.105920;-3.70361489;40.47942510
3678;495;93001;-;439038.720551;4480877.402272;-3.72045887;40.47446831
3679;495;71006;C/. Alcalá  - San Mariano-Gutiérrez Canales;448095.316110;4477636.338178;-3.61335842;40.44588624
3680;495;73409;Carretera El Pardo - Carretera El Pardo-Acceso Polideportivo Somontes;436173.064081;4482445.877895;-3.75442049;40.48838230
3681;495;74007;C/. Samaniego  - Arrastaria-Campezo;450589.661844;4477558.583463;-3.58394014;40.44533772
3682;495;39055;(TAC) CTO VEGA S-N(CTO LEPANTO-CTO VICT);440570.431768;4470532.092403;-3.70142282;40.38138356
3683;495;13010;CASADO ALISAL O-E - Pº DEL PRADO-ALFONSO XII;441564.631199;4474139.073696;-3.69004234;40.41394766
3684;495;49019;GRAL. RICARDOS E-O(BATALLA TORRIJOS-NTRA. SRA. LUZ);437178.445759;4470773.333115;-3.74140394;40.38330787
3685;495;49029;OPORTO S-N(VALLE ORO-GRAL. RICARDOS)(FRENTE-DECHA);438068.197128;4471316.614852;-3.73097529;40.38826865
3686;495;49030;OCA N-S(MATILDE FERNANDEZ-GRAL. RICARDOS);437875.298865;4471413.145734;-3.73325726;40.38912388
3687;495;50028;(TACTICO) LUIS GOMEZ S-N;438171.323740;4471173.035353;-3.72974640;40.38698287
3688;495;84015;AV. EURO ENTRE REUS Y AGUACATE;437161.156093;4469142.928573;-3.74144684;40.36861905
3689;495;34032;SANTA HORTENSIA O-E - CLARA DEL REY-CORAZON DE MARIA;443497.731281;4477489.472174;-3.66755727;40.44426344
3690;495;34033;PRADILLO, 59 E-O - PANTOJA-NUREMBERG;443061.649648;4478005.384528;-3.67274541;40.44888131
3691;495;13028;(AFOROS) Pº DEL PRADO N-S - PL. PLATERIAS-GTA. CARLOS V;441297.955180;4473908.507964;-3.69316402;40.41185182
3692;495;13037;JOSE ANTONIO ARMONA N-S - SEBASTIAN ELCANO-SANTA MARIA CABEZA;440965.350832;4473147.179455;-3.69701321;40.40496983
3693;495;20004;-;440387.168796;4476998.435003;-3.70418776;40.43962270
3694;495;20005;-;439726.596149;4476398.683446;-3.71191909;40.43417222
3695;495;54012;C/. San Cipriano  - Jardín de la Duquesa-Lago Leman;448767.608958;4472984.453087;-3.60505596;40.40402057
3696;495;54013;Pº. Artilleros  - Villardondiego-Camino Viejo de Vicálvaro;448418.000530;4473127.493373;-3.60918742;40.40528760
3697;495;5020;ALCALA E-O - LAGASCA-PL. INDEPENDENCIA;441897.676039;4474871.416968;-3.68618411;40.42056833
3698;495;71021;C/. Miguel Yuste - Gta. Arcentales-Emilio Muñóz;447342.936732;4476316.339323;-3.62212061;40.43394754
3699;495;78012;Acceso A-1 - A1-Av. Santo Domingo de la Calzada;444115.753497;4483931.384221;-3.66083816;40.50233726
3700;495;78401;C/. Redecilla del Camino - Viloria de Rioja-Av. Santo Domingo de la Calzada;443447.815050;4484435.903139;-3.66876575;40.50683695
3701;495;38501;ANTONIA RDGUEZ SACRISTAN ENTRE A.RDGUEZ Y LA ZARZAMORA E-O;436739.224123;4469622.434256;-3.74646379;40.37290675
3702;495;48006;(AFOROS)Pº EXTREMADURA E-O(PTA ANGEL-FRUELA);438220.015028;4474099.283446;-3.72945687;40.41334759
3703;494;PM41302;PM41302;441139.295453;4469600.646851;-3.69463555;40.37303294
3704;494;PM41351;PM41351;441166.000732;4469191.804388;-3.69428326;40.36935173
3705;494;PM41451;PM41451;439853.095212;4471570.996340;-3.70997116;40.39069109
3706;494;PM43022;PM43022;440789.731978;4483016.342723;-3.70000348;40.49386350
3707;495;97040;MAYOR E-O - SACRAMENTO-BAILEN;439652.177684;4474293.228160;-3.71259650;40.41519985
3708;495;31066;(TACTICO) PIRINEOS S-N -;439400.996469;4479085.251886;-3.71601412;40.45835039
3709;495;71004;C/. Alcalá  - Av. Canillejas a Vicálvaro-San  Mariano;447937.561356;4477502.855551;-3.61520763;40.44467388
3710;495;71005;C/. Alcalá - Gutiérrez Canales-San Mariano;448083.286150;4477637.082031;-3.61350032;40.44589219
3711;495;71019;C/. Miguel Yuste - Albasanz-Julián Camarillo;447206.648389;4476667.833310;-3.62375660;40.43710539
3712;495;42401;C/. Pico Balaitus  - Av. Cardenal Herrera Oria-Pico Balaitus;439019.032558;4481627.674936;-3.72076332;40.48122562
3713;495;42402;C/. La Masó - La Masó-Av. Cardenal Herrera Oria;439564.856539;4481877.558387;-3.71434786;40.48351659
3714;495;42403;Av. Cardenal Herrera Oria - Laguna Grande-Roda de Bará;439959.926069;4482079.392313;-3.70970604;40.48536346
3715;495;23001;-;439103.817307;4476826.848533;-3.71930217;40.43798396
3716;495;23002;-;439069.646837;4476816.031524;-3.71970400;40.43788400
3717;495;23003;-;439220.222221;4476751.048077;-3.71792253;40.43730963
3718;495;13029;(AFOROS) Pº INFANTA ISABEL N-S - GTA. CARLOS V-ALFONSO XII;441524.611107;4473443.796117;-3.69045008;40.40768140
3719;495;13030;(AFOROS)SANTA MARIA CABEZA, 11 N-S(LAT. DCHO. SUPERFICIE) -;441174.846861;4473293.382047;-3.69455800;40.40630174
3720;495;6016;(AFOROS) VELAZQUEZ, 24 S-N - JORGE JUAN-GOYA;442068.358913;4475264.436943;-3.68420811;40.42412077
3721;495;6017;JOAQUIN COSTA, 70 N-S - VELAZQUEZ-GTA. LOPEZ HOYOS;442266.301570;4477225.778118;-3.68205312;40.44180335
3722;495;14012;FRAY LUIS DE LEON S-N - (PALOS FRONTERA-RONDA VALENCIA);440789.066127;4473198.915096;-3.69909538;40.40542337
3723;495;75021;C/. Nuestra Señora de Valverde - M-603-Monasterio de Arlanza;442049.764778;4484585.651190;-3.68527921;40.50808944
3724;495;2027;(TACTICO) JUAN ESPLANDIU N-S - (ENTRADA ALCALDE SAINZ BARANDA);443647.862284;4474601.353220;-3.66553087;40.41825582
3725;495;2028;(TACTICO) ALCALDE SAINZ BARANDA O-E - (GIRO IZQUIERDA A VAQUERIAS);443592.686833;4474566.026105;-3.66617806;40.41793383
3726;495;2031;ASTROS E-O - CRUZ DEL SUR-DR. ESQUERDO (GIRO DERECHA);443359.726669;4473846.236167;-3.66885972;40.41143371
3727;495;11006;JAIME EL CONQUISTADOR S-N - ALDEA DEL FRESNO-PL. GENERAL MAROTO;440839.548933;4472070.442063;-3.69839556;40.39526105
3728;495;11008;GUILLERMO DE OSMA E-O - ALONSO CARBONEL-BENITO VALDERAS;440985.643917;4471921.711940;-3.69666042;40.39393157
3729;495;12005;PALOS DE LA FRONTERA E-O - (Pº DELICIAS-BATALLA SALADO);441210.465630;4472932.692331;-3.69410493;40.40305496
3730;495;16028;(AFOROS) GRAN VIA N-S - SALUD-TRES CRUCES;440478.237508;4474826.930942;-3.70291063;40.42006723
3731;495;16030;SALUD O-E - PL. DEL CARMEN-GRAN VIA;440458.937050;4474765.369851;-3.70313235;40.41951127
3732;495;16041;(TACTICO) PL. ESPAÑA - SALIDA DEL APARCAMIENTO;439608.143909;4475214.113830;-3.71320295;40.42349245
3733;495;31045;DR. FEDERICO RUBIO Y GALI S-N - ARANJUEZ-JERONIMA LLORENTE;439951.606092;4478281.000449;-3.70944444;40.45114530
3734;495;31049;VILLAAMIL S-N - ENTRADA AL CRUCE;440075.867635;4479374.229886;-3.70808239;40.46100258
3735;495;31051;VILLAAMIL S-N - OFELIA NIETO-SANCHEZ PRECIADO;440034.462849;4479567.826456;-3.70858902;40.46274359
3736;495;32038;(MICRO) CAPITAN BLANCO ARGIBAY E-O - Pº DIRECCION-PIEDRAFITA CEBRERO;439954.221426;4480221.407785;-3.70959730;40.46862554
3737;495;32039;(TACTICO) SALIDA APARCAMIENTO PUBLICO DEL HOSPITAL DEL REY -;440989.733257;4480900.012516;-3.69744639;40.47481294
3738;495;32046;AV. ASTURIAS E-O - CAÑAVERAL-MONTOYA;441148.324749;4480305.272916;-3.69552037;40.46946651
3739;495;34002;(AFOROS) LOPEZ DE HOYOS,86 O-E - QUINTILIANO-CARTAGENA;442720.358962;4477276.564287;-3.67670409;40.44229227
3740;495;34003;(AFOROS) LOPEZ DE HOYOS E-O - CARTAGENA-JOSEP PLA;442756.595337;4477310.683787;-3.67627991;40.44260213
3741;495;34005;LOPEZ DE HOYOS O-E - CARTAGENA-JUAN B. TOLEDO;442853.130387;4477394.267344;-3.67514922;40.44336173
3742;495;98018;P? STA. M? CABEZA N-S (LATERAL);439290.728543;4471093.422985;-3.71655119;40.38634804
3743;495;60049;GENERAL PERON - (GIRO CTE. ZORITA);440949.931149;4478427.481574;-3.69768566;40.45253642
3744;495;61078;COSTA RICA - (PARAGUAY-PUERTO RICO);443097.018806;4479075.853809;-3.67242436;40.45852707
3745;495;17007;PRINCESA S-N - BENITO GUTIERREZ-MELENDEZ VALDES;439238.034825;4476233.363198;-3.71766300;40.43264739
3746;495;17008;BENITO GUTIERREZ O-E - TUTOR-PRINCESA;439172.967013;4476156.439741;-3.71842271;40.43194966
3747;495;17009;RODRIGUEZ SAN PEDRO E-O - GAZTAMBIDE-PRINCESA;439377.806477;4476150.133632;-3.71600731;40.43190782
3748;495;21008;-;440851.467460;4476117.933812;-3.69863162;40.43172387
3749;495;86025;JOAQUIN TURINA ENTRE JUAN XXIII Y CNO.DE LAS CRUCES;435698.885056;4469541.643307;-3.75870912;40.37209930
3750;495;86028;ROMERO BASART ENTRE VALLE INCLAN Y RAFAEL FINAT;434514.867259;4470198.966160;-3.77272224;40.37792853
3751;495;62061;SOR ANGELA DE LA CRUZ - LATERAL - (BRAVO MURILLO-INFANTA MERCEDES);440997.385043;4479272.756719;-3.69720469;40.46015443
3752;495;54001;Av. Daroca  - Av. Daroca-Casalarreina;447801.340014;4473517.982677;-3.61648646;40.40876697
3753;495;9004;ALCALA E-O - MONTESA-HERMOSILLA;443041.872310;4475486.886994;-3.67275274;40.42619195
3754;495;40011;Av. Palomeras  - Pedro Laborde-Av. Pablo Neruda;445132.080197;4470936.084950;-3.64772093;40.38533591
3755;495;40015;C/. Candilejas  - Javier de Miguel-Av. San Diego;443866.685622;4470747.637537;-3.66261170;40.38355394
3756;495;44027;C/. Alcalá - San Romualdo-Miguel Yuste;447133.179017;4477161.929978;-3.62466393;40.44155185
3757;495;6013;VELAZQUEZ S-N - MALDONADO-DIEGO DE LEON;442147.615960;4476384.063079;-3.68337582;40.43421249
3758;495;13002;JUAN DE MENA O-E - Pº DEL PRADO-ALFONSO XII;441588.801802;4474516.084965;-3.68979211;40.41734568
3759;495;13003;ALFONSO XII S-N - GIRO A  ANTONIO MAURA;441659.767873;4474351.774276;-3.68894061;40.41587045
3760;495;70009;Pl. Grecia  - Av. Arcentales-Pitagoras;448592.874529;4476508.772680;-3.60740014;40.43575930
3761;494;PM41261;PM41261;441509.273763;4470510.850315;-3.69036130;40.38125865
3762;494;PM41262;PM41262;441517.803493;4470495.731114;-3.69025943;40.38112304
3763;494;PM41301;PM41301;441131.114003;4469600.663537;-3.69473192;40.37303252
3764;495;10034;NARVAEZ, 33 S-N - SAINZ BARANDA-IBIZA;442739.273132;4474525.442679;-3.67623312;40.41750995
3765;495;15304;ALCALA O-E - DELANTE GRUPO 5 (MICRO P.M.3);441010.099373;4474670.707197;-3.69662721;40.41869777
3766;495;31061;(TACTICO) ISLA DE OZA O-E - ISLA ALEGRANZA-ANTONIO MACHADO;439025.983336;4479608.277137;-3.72048706;40.46303458
3767;495;31064;LOPE HARO E-O - BERRUGETE-FRANCOS RODRIGUEZ;440401.742312;4478900.408995;-3.70419454;40.45675763
3768;495;38015;JOAQUIN TURINA ENTRADA CRUCE  O-E;436288.347196;4469668.475253;-3.75177899;40.37328715
3769;495;58016;AV. ABRANTES E-O(PL. VULCANO-BESOLLA);437949.053362;4470133.887832;-3.73226372;40.37760518
3770;495;80003;ESCALONA ENTRE SESEÑA Y MAQUEDA SENTIDO S-N;435123.290745;4472107.098335;-3.76574987;40.39516543
3771;495;80006;AV.DE LOS  POBLADOS ENTRE GUAREÑA Y PADRE PIQUER SENTIDO E-O;435069.327728;4471480.827382;-3.76632181;40.38951950
3772;495;82010;SIERRA DEL TORCAL N-S;447710.788850;4470281.318236;-3.61728766;40.37960314
3773;495;61093;COLOMBIA - (VICTOR DE LA SERNA-PUERTO RICO);443036.800563;4478901.301212;-3.67311888;40.45695049
3774;495;40027;C/. Carlos Martínez de la Riva  - Carlos Martín Álvarez-Javier de Miguel;443711.908799;4471306.212905;-3.66448443;40.38857551
3775;495;44025;C/. Alcalá  - Boldano-Arturo Soria;445890.136814;4476711.869646;-3.63928189;40.43741748
3776;495;44026;C/. Alcalá - Vicente Espinel-Vázquez de Mella;445739.392337;4476609.790256;-3.64105043;40.43648806
3777;495;47406;C/. Añastro  - Burgo de Osma-Mesena;443878.134826;4480081.662189;-3.66330125;40.46764105
3778;495;47409;Av. San Luis  - Arturo Soria-Mesena;443684.716739;4480874.051205;-3.66565305;40.47476620
3779;495;52404;C/. Arroyo Belincoso - Entrearroyos-Camino Vinateros;444740.391918;4473686.695346;-3.65257422;40.41008928
3780;495;52405;C/. CorregidorJosé de Pasamonte - Av. Doctor García Tapia-Camino Vinateros;444988.500278;4473654.631587;-3.64964745;40.40981687
3781;495;52406;C/. El Bosco  - Maruja García Romero-Ramón Pérez Ayala;444601.867896;4473027.147388;-3.65414930;40.40413845
3782;495;54016;Pº. Artilleros - Casalarreina-Calahorra;448383.282420;4473486.793333;-3.60962572;40.40852228
3783;495;54017;Av. Vicálvaro a Canillejas - Av. Vicálvaro a Canillejas-Pl. Vicalvarada;448356.463142;4473740.650834;-3.60996240;40.41080754
3784;495;55042;Av. Machupichu  - Av. Piceas-Av. Papa Negro;447210.100582;4478819.965633;-3.62389492;40.45649335
3785;495;55043;Av. Machupichu  - Av. Papa Negro-Machaquito;447136.900710;4478945.784864;-3.62476867;40.45762215
3786;495;59022;Av. Badajoz - Torrelaguna-Martínez Villergas;444655.616920;4477271.262563;-3.65388552;40.44237557
3787;495;75407;C/. Isla de Java - Isla de Java-Av. Llano Castellano;441982.225984;4482702.884227;-3.68590373;40.49112397
3788;495;75012;Nuestra Señora de Valverde - Afueras a Valverde-Antonio Cabezón;442009.262050;4483874.771359;-3.68569208;40.50168272
3789;495;76007;Av. Montecarmelo - M-607-Av. Monasterio Suso y Yus;441044.955024;4483937.338436;-3.69707771;40.50217838
3790;495;62036;ORENSE - (HUESCA-GENERAL YAGÜE);441220.296757;4478969.307865;-3.69454760;40.45743662
3791;495;46018;C/. Arturo Soria - Alcalá-López de Aranda;445833.950229;4477061.022432;-3.63997411;40.44055920
3792;495;59030;C/. Torrelaguna          - Av. Badajoz-General Kirkpatrick;444737.322229;4477243.337904;-3.65291972;40.44212944
3793;495;59031;C/. Virgen del Portillo - Virgen del Sagrario-Virgen de Loreto;444564.996711;4476520.998174;-3.65488851;40.43561072
3794;495;78009;C/. Palas de Rey - Furelos-Valcarlos;443752.988472;4484299.440211;-3.66515195;40.50562837
3795;495;78011;C/. Valcarlos - Av. Santo Domingo de la Calzada-Palas del Rey;443794.019685;4484214.475568;-3.66466016;40.50486575
3796;495;79025;Av. Burgos - Camino Fuencarral a Hortaleza-Puerto de Somport;443522.332491;4483088.199366;-3.66776602;40.49470129
3797;494;PM10005;PM10005;443188.620358;4482762.995134;-3.67167460;40.49174892
3798;495;5019;ALCALA E-O - LAGASCA-CLAUDIO COELLO;441694.614043;4474912.742372;-3.68858137;40.42092641
3799;494;PM10611;PM10611;444060.450620;4476016.151339;-3.66079242;40.43102898
3800;494;PM10612;PM10612;444047.872885;4476020.155850;-3.66094106;40.43106422
3801;494;PM12781;PM12781;438881.377625;4480948.699187;-3.72232180;40.47509901
3802;495;26021;AV.ANDALUCIA N-S(AV.ROSALES-AV.POBLADOS);441141.364024;4469319.164377;-3.69458519;40.37049732
3803;495;26022;AV.ANDALUCIA N-S(GTA.MALAGA-AV.POBLADOS);441123.319658;4469532.532436;-3.69481743;40.37241820
3804;495;65011;Av. Pablo Neruda - Malgrat de Mar-Miguel Hernández;445728.123581;4471789.775060;-3.64077182;40.39306556
3805;495;65012;Incorporación desde A-3  - Miguel Hernández-Arroyo Fontarrón;445793.445351;4471943.259715;-3.64001526;40.39445251
3806;495;74010;C/. Pirra - Pirra-Arrastaria;450336.896312;4477507.000623;-3.58691657;40.44485798
3807;495;18013;-;440454.693514;4475845.251893;-3.70328354;40.42923910
3808;495;67006;C/. Hacienda Pavones - Intercambiador-Valdebernardo;446353.668300;4472570.228942;-3.63346732;40.40013695
3809;495;67007;C/. Hacienda Pavones - Luis de Hoyos Saínz-Valdebernardo;446555.343100;4472510.079347;-3.63108584;40.39960805
3810;495;70005;Av. Daroca  - Av. Daroca-Fuente Carrantona;446846.191686;4474386.883308;-3.62781553;40.41653418
3811;495;70006;Incorporación O`Donnell(M-23) - M-23-Fuente Carrantona;446716.624716;4474160.563712;-3.62932368;40.41448705
3812;495;70007;Av. Doctor García Tapia - Fobos-Fuente Carrantona;446395.111711;4473424.523564;-3.63305097;40.40783567
3813;495;73407;C/. Arroyofresno - Av. Cardenal Herrera Oria-Cantalejo;437208.906606;4481034.127801;-3.74205915;40.47574379
3814;495;73408;Carretera El Pardo - Palacio de la Zarzuela;436189.606303;4482442.124274;-3.75422494;40.48834975
3815;494;PM10831;PM10831;444021.840627;4474132.263573;-3.66108166;40.41405522
3816;494;PM10901;PM10901;443651.775563;4473306.151501;-3.66536997;40.40658813
3817;494;PM104841;PM104841;444131.483627;4477297.381862;-3.66006774;40.44257582
3818;494;PM10501;PM10501;444196.508400;4477102.347936;-3.65928391;40.44082321
