cod,nombre,Lat,Long,ocupacion,intensidad
35042,ROBERTO DOMINGO S-N - (AV. TOREROS-AV. DONOSTIARRA),40.43439695,-3.66111920,26,420
35043,ROBERTO DOMINGO N-S - (MARTINEZ IZQUIERDO-AV. TOREROS),40.43459499,-3.66122810,10,720
35044,AV. TOREROS S-N - (ALCALA-AV. TOREROS),40.43212150,-3.66162203,6,1100
35045,MARTINEZ IZQUIERDO O-E - (PILAR DE ZARAGOZA-VILLAFRANCA),40.43476624,-3.66701739,11,340
35046,PZA. VENECIA E-O - (AV. BRASILIA-AV. BRUSELAS),40.44087139,-3.66168169,6,960
35047,PTE. DE LA PAZ E-O - (AV. DONOSTIARRA-AV. BRASILIA),40.44086697,-3.66001119,25,300
35048,AV. BRASILIA N-S - (PZA. VENECIA-AV. BRASILIA),40.43967140,-3.66117966,4,580
35049,PL. VENECIA O-E - (AV. BRUSELAS-AV. BRASILIA),40.44084970,-3.66239847,8,680
35051,AV. TOREROS E-O - (CARTAGENA-FCO. SILVELA)(EN RT),40.43187857,-3.67072090,7,880
35052,FERRER DEL RIO O-E - (PILAR DE ZARAGOZA-MARQUES DE AHUMADA),40.43555719,-3.67068559,7,280
35053,CARTAGENA S-N - (MARTINEZ IZQUIERDO-AZCONA),40.43327788,-3.67043384,99,0
35054,AV. TOREROS O-N - (COLOMER-FRANCISCO ALTIMIRAS)(GIRO),40.43351800,-3.66374203,0,20
35056,(TACTICO) MEJICO E-O - (ENTRADA A CRUCE),40.43809429,-3.67213679,0,0
35057,POETA CLAUDIO RODRIGUEZ S-N  - (CLARA REY-CORAZON MARIA),40.44091068,-3.67155465,5,160
36001,(TACTICO)AV. ESTACION O-E,40.47468113,-3.83623782,0,0
36002,(TACTICO)FEDERICO AGUSTI O-E,40.47310181,-3.83209425,0,0
36003,(TACTICO) FEDERICO AGUSTI E-O,40.47341260,-3.83204709,0,0
36004,(TACTICO) GINES NAVARRO E-O,40.47240466,-3.82930628,0,0
36005,(TACTICO) VIRGEN DE LOS OLMOS E-O,40.46916391,-3.82071552,75,180
36006,AV. VICTORIA N-S(AV. ESTACION-F. AGUSTI),40.47470336,-3.83592673,13,780
36007,AV. VICTORIA S-N,40.46906727,-3.82093616,3,300
36008,AV. VICTORIA N-S,40.47504928,-3.83687063,25,840
36009,AV.DE LA VICTORIA S-N A 85 M G1,40.46858902,-3.81965896,7,480
36010,CNO. DEL BARRIAL N-S (A6-ANA TERESA),40.46128011,-3.79153699,2,360
36011,ALMANZORA E-O (ANTARES-C.BARRIAL),40.46152041,-3.78974736,5,120
36012,C. BARRIAL S-N (OSA MAYOR-ANA TERESA),40.46050136,-3.78993022,4,780
36013,ALMANZORA O-E(CINCO LAGUNAS-C.BARRIAL),40.46066663,-3.79089600,90,180
37001,(TACTICO) YEBENES E-O(COLEGIO H.CORTES),40.39168137,-3.75126862,0,60
37002,(TACTICO)YEBENES O-E,40.39160987,-3.75158776,0,0
37008,GRAL. FANJUL ENTRE MAQUEDA Y AV. DE LOS POBLADOS SENTIDO N-S,40.38624577,-3.76092833,0,1560
37009,MAQUEDA ENTRADA CRUCE SENTIDO O-E,40.38702347,-3.76114555,0,240
37010,VALMOJADO ENTRE VAMOJADO Nº 259 Y MAQUEDA SENTIDO N-S,40.38731437,-3.75935110,0,420
37011,VALMOJADO ENTRE VALMOJADO Nº 163 Y ILLESCAS SENTIDO S-N,40.39107527,-3.75841329,8,540
37012,ILLESCAS ENTRE TEMBLEQUE Y VALMOJADO SENTIDO O-E,40.39259504,-3.75960027,10,263
37013,VALMOJADO ENTRE VALMOJADO Nº 99 Y ILLESCAS SENTIDO N-S,40.39356751,-3.75817661,0,180
37014,VALMOJADO ENTRE VALMOJADO Nº53 Y Nº 49 SENTIDO S-N,40.39603325,-3.75767968,15,720
37015,VALMOJADO ENTRE VALMOJADO Nº 43 Y SESEÑA SENTIDO O-E,40.39655531,-3.75737065,38,360
37024,YEBENES N-S(COLEGIO H.CORTES-ILLESCAS),40.39019937,-3.75168762,7,360
37030,OCAÑA O-E(CAMARENA-VALMOJADO),40.38499974,-3.75895340,18,424
37031,(TACTICO) OCAÑA O-E(VALMOJADO-GIRO IZDA. CAMARENA),40.38501455,-3.75908086,0,60
37032,CAMARENA ENTRE CAMARENA Y ILLESCAS SENTIDO S-N,40.39170933,-3.75567758,0,300
37033,CAMARENA ENTRE CAMARENA Y ILLESCAS SENTIDO N-S,40.39211127,-3.75571795,0,240
37035,VALMOJADO GIRO OCAÑA A GRAL. FANJUL GRUPO 12 JUNTO LINEA PARADA SENTIDO E-S,40.38655962,-3.76021804,17,180
37038,(TACTICO)VALMOJADO S-N(GIRO ILLESCAS ESTE),40.39261018,-3.75826493,0,60
37039,(TACTICO)VALMOJADO N-S(GIRO ILLESCAS OESTE),40.39225696,-3.75828211,0,0
38001,AV.DE LOS POBLADOS ENTRE NTRA.SRA.DEL ROSARIO Y E.DE MONTIJO O-E,40.37687940,-3.75293978,4,840
38002,AV. DE LOS POBLADOS ENTRE AV. DE CARABANCHEL BAJO Y EUGENIA DE MONTIJO  E-O,40.37550567,-3.74741070,9,1380
38003,AV.DE CARABANCHEL BAJO ENTRE ANTONIA RODRIGUEZ Y AV. LOS POBLADOS  S-N,40.37478880,-3.74679166,18,240
38004,ALISEDA ENTRADA CRUCE  N-S,40.37365730,-3.74222773,92,360
38005,AV.DE LOS POBLADOS ENTRE AV. DEL EURO Y ABRANTES  O-E,40.37374982,-3.73843814,9,840
38006,BELZUNEGUI ENTRE ALBARES DE LA RIBERA Y AV. DE LOS POBLADOS  N-S,40.37433499,-3.73883311,10,780
38007,AV. DE LOS POBLADOS GIRO GRUPO 4 JUNTO LINEA PARADA  O-E,40.38218760,-3.75790049,1,180
38008,AV. DE ABRANTES ENTRADA CRUCE  N-S,40.37465708,-3.73583147,7,300
38009,AV. POBLADOS  O-E(ABRANTES-VIA LUSITANA),40.37379722,-3.73588270,11,1740
38010,VIA LUSITANA S-N(ALCONERO REY-AV. POBLADOS),40.37265760,-3.73508561,6,1200
38011,AV. POBLADOS E-O(ANTONIO ROMERO-VIA LUSITANA),40.37353651,-3.73193369,26,2220
38012,AV. POBLADOS E-O(VIA LUSITANA-ABRANTES),40.37381718,-3.73490179,21,2280
38013,E.DE MONTIJO ENTRE PZA.DEL PARTERRE Y AV.DE LOS POBLADOS S-N,40.37598874,-3.75048881,93,420
38014,FRAMBUESA ENTRADA CRUCE  E-O,40.37378505,-3.75081187,7,120
38015,JOAQUIN TURINA ENTRADA CRUCE  O-E,40.37328715,-3.75177899,3,540
38016,(AFOROS) EUGENIA MONTIJO N-S(NTRA. SRA. FÁTIMA-AV. POBLADOS),40.37761280,-3.74884610,3,720
38017,(TACTICO) EUGENIA MONTIJO N-S(AV. POBLADOSNTRA. SRA. FÁTIMA) (GIRO),40.37760752,-3.74876942,0,60
38018,(TACTICO) NTRA. SRA. DE FATIMA O-E(PINGÜINO-EUGENIA MONTIJO),40.37797700,-3.74866330,17,120
38019,GUAYABA ENTRADA CRUCE  S-N,40.37247910,-3.74721041,27,660
38020,AV. DEL EURO ENTRE REUS Y AV. DE LOS POBLADOS  S-N,40.37255613,-3.73846308,2,240
38021,TANATORIO ENTRADA CRUCE  S-N,40.37345878,-3.72177402,0,0
38022,AV.DE LOS POBLADOS ENTRE TANATORIO Y CTRA.TOLEDO O-E,40.37359867,-3.72153482,6,1680
38023,LATERAL CTRA.TOLEDO N-S,40.37489301,-3.71979610,1,240
38024,AV. POBLADOS E-O(GUETARIA-CTRA. TOLEDO),40.37388124,-3.71748350,7,1380
38025,LATERAL CTRA. TOLEDO S-N,40.37262430,-3.71965641,18,1440
38026,AV.DE LOS POBLADOS ENTRE A. ROMERO Y POLAN O-E,40.37318842,-3.72845202,7,1020
38027,VENTURA D. BERNARDO ENTRE H.DEL REY Y AV.POBLADOS (SALIDA EMT),40.37291880,-3.72619276,0,0
38028,AV.DE LOS POBLADOS ENTRE TANATORIO Y POLAN  E-O,40.37347730,-3.72493972,4,720
38029,POLAN ENTRADA CRUCE  N-S,40.37381354,-3.72625865,2,60
38030,EUGENIA MONTIJO N-S(AV. POBLADOS-NTRA. SRA. FATIMA) (FRENTE),40.37708714,-3.74928002,2,180
38031,EUGENIA MONTIJO N-S(AV. POBLADOS-NTRA. SRA. FATIMA) (GIRO),40.37710803,-3.74930666,3,240
38032,AV. POBLADOS O-E(CARABANCHE BAJO-SECOYA),40.37338538,-3.74386841,14,1680
38033,ANTONIA RODRIGUEZ SACRISTAN ENTRADA CRUCE O-E,40.37298907,-3.74311152,0,0
38034,AV.DE LOS POBLADOS ENTRE BELZUNEGUI Y ALISEDA E-O,40.37373994,-3.73996728,8,840
38035,EUGENIA MONTIJO S-N(SAN ANTOLIN-NTRA. SRA. FATIMA),40.37859492,-3.74773540,15,660
38036,AV.DE LOS POBLADOS E-S GIRO IZQ. ENTRE S. FUNERARIOS - CAZALEGAS,40.37360218,-3.72260096,3,420
38037,(MICRO)AV. POBLADOS E-O(GIRO A CTRA. TOLEDO SUR),40.37405123,-3.71979255,25,540
38038,AV.DE LOS POBLADOS ENTRE ALISEDA Y AV. EURO,40.37344349,-3.74108487,5,720
38039,JOAQUIN TURINA ENTRE POLVORANCA Y GUITARRA,40.37240819,-3.75316910,2,540
38040,ANTONIA RDGUEZ SACRISTAN ENTRELA VALERIANA Y LA ZARZAMORA O-E,40.37325219,-3.74783744,7,300
38043,(TACTICO) CARCASTILLO E-O,40.37722647,-3.73906568,32,300
38044,(TACTICO) REAL MADRID O-E,40.37718295,-3.73962930,5,60
38045,(TÁCTICO) CENTRO PENITENCIARIO A AVDA. POBLADOS,40.38223833,-3.75762432,0,0
38047,(TACTICO) ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA),40.37297198,-3.74248875,38,60
38048,(TACTICO)LATERAL CTRA. TOLEDO S-N,40.37329030,-3.71957810,60,1140
38300,(MICRO) AV.POBLADOS E-O(GIRO SECOYA),40.37344347,-3.74214814,5,120
38501,ANTONIA RDGUEZ SACRISTAN ENTRE A.RDGUEZ Y LA ZARZAMORA E-O,40.37290675,-3.74646379,2,240
39006,AV. POBLADOS O-E(GUETARIA-R.YBARRA),40.37367890,-3.71400561,21,1920
39007,GUETARIA S-N(TOLOSA-AVDA. POBLADOS),40.37349971,-3.71560553,60,360
39008,RAFAELA YBARRA S-N(LESACA-AV.POBLADOS),40.37228949,-3.71228375,10,422
39009,(AFOR) POBLADOS E-O(C.V.VILLAV-R.YBARRA),40.37296822,-3.71071987,8,960
39010,(TAC)CNO V.VILLAV S-N(P.PARC-POBLADOS),40.37263343,-3.71061199,22,180
39011,(AFO)POBLADOS O-E(C? V.VILLAV-J.FRANCES),40.37155653,-3.70583698,9,1860
39012,(TAC)EXPROPIACION S-N(GRAN AV.-AV.POBLA),40.37098424,-3.70451149,22,60
39013,TOLOSA LATOUR N-S(CRISTO VEGA-POBLADOS),40.37227348,-3.70300705,6,480
39014,AV.POBLADOS E-O(ORCASUR 1-TOLOSA LATOUR),40.37108525,-3.70098366,9,1020
39015,(TAC)ORCASUR 1 S-N(CAMPOTEJAR-POBLADOS),40.37073395,-3.70066626,1,180
39016,(TACTICO)ORCASUR 2 S-N(MOREJA-POBLADOS),40.37073127,-3.69957932,13,60
39017,AV.POBLADOS O-E(SALADO-E.BARREIROS),40.37087697,-3.69787313,4,360
39018,EDUARD.BARREIROS S-N(PINSAPO-AV.ROSALES),40.36825594,-3.69630331,52,480
39019,AV. POBLADOS E-O(ANDALUCIA-E.BARREIROS),40.37085686,-3.69498986,10,780
39020,AV. POBLADOS O-E(E.BARREIROS-ANDALUCIA),40.37080616,-3.69581287,5,900
39021,EDU. BARREIROS N-S(GTA.MALAGA-POBLADOS),40.37193256,-3.69612221,27,120
39022,AV. ROSALES O-E (E. BARREIROS-ALERCE),40.36931707,-3.69596167,3,240
39023,E.BARREIROS N-S(STA M. REINA-AV.ROSALES),40.36923921,-3.69595732,7,300
39024,R. YBARRA N-S(R. B. ROZPIDE-AV.POBLADOS),40.37452106,-3.71233521,3,420
39025,(TAC)R.B.ROZPIEDE O-E(AVENA-R.YBARRA),40.37548898,-3.71257047,5,60
39031,AV. POBLADOS O-E(E.BARREIROS-DULCE),40.37091276,-3.69658032,3,300
39032,E.BARREIROS N-S(STA M. REINA-AV.ROSALES),40.37029389,-3.69626301,5,360
39033,E.BARREIROS S-N (AV.ROSALES-AV.POBLADOS),40.36971685,-3.69616311,6,540
39034,EDU. BARREIROS N-S(PINSAPO- S.MARTINEZ),40.36810272,-3.69643716,4,360
39035,EDUARDO BARREIROS S-N(ALERCE-CONIFERAS),40.36533195,-3.69811833,4,420
39036,E. BARREIROS N-S(S. MARTIN-ARENAS REY),40.36589966,-3.69785955,2,360
39037,(TAC)E.BARRE.GIRO S-N(ALERCE-CONIFERAS),40.36537883,-3.69817354,0,0
39038,POBLADOS O-E(R. YBARRA-CNO.V.VILLAVERDE),40.37316531,-3.71175652,10,1090
39039,POBLADOS E-O(PRADOLONGO- C.V.VILLAVERDE),40.37251058,-3.70903410,2,300
39040,POBLADOS O-E(JOAQUIN FRANCES-ORCASUR 1),40.37107953,-3.70279685,4,720
39041,(TACTICO)C.VICTORIA E-O(M.VELA-R.YBARRA),40.37873108,-3.71167435,1,360
39042,CTO.VICTORIA O-E(R.YBARRA-SAN BASILIO),40.37896630,-3.70878064,5,480
39043,CTO.VICTORIA E-O(ISAB.USERA-S.BASILIO),40.37915252,-3.70716055,2,180
39044,(TAC)S.BASILIO N-S(J.SALAS-C.VICTORIA),40.37923374,-3.70767824,0,60
39046,(TACT)VILLABONA O-E(GUETARIA-RAF.YBARRA),40.36901492,-3.71251147,65,60
39047,SALIDA PEUGEOT (TACTICO),40.35873209,-3.70269030,0,0
39048,EVANGELIOS O-E(VISITACION-PORTA COELI),40.38311375,-3.70190570,5,240
39049,PORTA COELI S-N(FCO RUIZ-EVANGELIOS),40.38254232,-3.70135853,1,120
39050,EVANGELIOS E-O(LOYOLA-PORTA COELI),40.38316099,-3.70080520,0,60
39051,EVANGELIOS O-E(PORTA COELI-LOYOLA),40.38315095,-3.70063596,3,180
39052,SANTUARIO S-N(CRIST VICTORIA-EVANGELIOS),40.38271587,-3.69961839,4,360
39053,PIEDRABUENA E-O(TOMELLOSO-SANTUARIO),40.38316537,-3.69908865,5,300
39054,SANTUARIO N-S(ASUNCION-EVANGELIOS),40.38414203,-3.69990710,3,240
39055,(TAC) CTO VEGA S-N(CTO LEPANTO-CTO VICT),40.38138356,-3.70142282,6,120
39056,RAFAELA YBARRA N-S(M-40-VILLAVERDE),40.36445975,-3.71418407,7,840
39057,RAFAELA YBARRA S-N(M-40-CARABANCHEL),40.36451617,-3.71410330,2,120
39058,(TAC) ENTRADA M-40 A RAFAELA YBARRA,40.36472369,-3.71388554,17,60
39059,(TACTICO) GUETARIA S-N(ALZOLA-VILLABONA),40.36879896,-3.71557145,0,600
39060,(TACTICO) GUETARIA N-S(OREJA-REGIL),40.36898566,-3.71561286,0,0
40001,Av. Buenos Aires   - Arroyo del Olivar-Av. Palomeras,40.38795888,-3.65308357,2,320
40002,Av. Palomeras  - Pedro Laborde-Av. Buenos Aires,40.38667072,-3.65189581,1,80
40003,Av. Buenos Aires - Río Iguazú-Av. Palomeras,40.38590107,-3.65299861,35,400
40004,Av. Buenos Aires - Av. Pablo Neruda-Pedro Laborde,40.38280786,-3.65288650,3,760
40005,Av. Pablo Neruda  - Lago San Martín-Av. Buenos Aires,40.38187392,-3.65130260,100,0
40006,Av. Buenos Aires - Túnel Av. San Diego-Av. Pablo Neruda,40.38000887,-3.65276395,6,560
40007,Av. Pablo Neruda  - Cenicienta-Av. Buenos Aires,40.38132956,-3.65426986,3,400
40008,Av. Buenos Aires  - Pedro Laborde-Av. Pablo Neruda,40.38274549,-3.65312285,2,340
40009,Av. Pablo Neruda  - Guillermo Pingarrón-Av. Palomeras,40.38595125,-3.64645684,5,380
40010,Av. Pablo Neruda - Leoneses-Av. Palomeras,40.38407417,-3.64761230,2,300
40011,Av. Palomeras  - Pedro Laborde-Av. Pablo Neruda,40.38533591,-3.64772093,2,120
40012,Av. Pablo Neruda  - Candilejas-Santos Inocentes,40.38169089,-3.66254726,1,320
40013,C/. Candilejas - Pto. Balbarán-Av. Pablo Neruda,40.38163580,-3.66427769,5,520
40014,Av. San Diego  - Vizconde de Arlessón-Candilejas,40.38280526,-3.66429778,7,300
40015,C/. Candilejas  - Javier de Miguel-Av. San Diego,40.38355394,-3.66261170,3,340
40016,C/. Arroyo del Olivar  - Tte. Muñoz Diaz-Payaso Fofó,40.39088252,-3.65889637,3,240
40017,C/. Payaso Fofó  - Av. Albufera-Arroyo del Olivar,40.39216723,-3.65952725,2,400
40018,C/. Arroyo del Olivar  - Sierra del Cadi-Payaso Fofó,40.39143841,-3.66053263,4,300
40019,C/. Arroyo del Olivar - Payaso Fofó-Sierra de Cadi,40.39176953,-3.66127453,5,120
40020,C/. Sierra del Cadi  - Av. Albufera-Arroyo del Olivar,40.39260535,-3.66084058,3,160
40021,C/. Arroyo del Olivar - Ntra. Sra. Perpetuo Socorro-Sierra del Cadi,40.39254087,-3.66239146,3,380
40022,C/. Carlos Martín Álvarez  - Javier de Miguel-Arroyo del Olivar,40.39097918,-3.66220435,5,280
40023,C/. Martínez de la Riva  - Arroyo del Olivar-Párroco Emilio Franco,40.39311567,-3.66606635,17,360
40024,Av. Pablo Neruda  - Luis Buñuel- Guillermo Pingarrón,40.38681012,-3.64550179,5,700
40025,Av. Pablo Neruda  - Av. Albufera-Luis Buñuel,40.38866559,-3.64438804,1,220
40026,C/. Carlos Martínez de la Riva  - Javier de Miguel-Carlos Martín Álvarez,40.38883037,-3.66458765,2,80
40027,C/. Carlos Martínez de la Riva  - Carlos Martín Álvarez-Javier de Miguel,40.38857551,-3.66448443,1,80
40028,C/. Carlos Martín Álvarez  - Javier de Miguel-Martínez de la Riva,40.38841879,-3.66426354,3,140
40029,C/. Javier de Miguel - Martínez de la Riva-Carlos Martín Álvarez,40.38907192,-3.66437798,1,160
40030,C/. Javier de Miguel  - Martínez de la Riva-Carlos Martín Álvarez,40.38914085,-3.66432500,3,80
40031,C/. Carlos Martín Álvarez  - Martinez de la Riva-Javier de Miguel,40.38879071,-3.66408110,10,340
40401,Av. Buenos Aires - Av. Buenos Aires-Río Iguazú,40.38573790,-3.65310832,1,20
41001,Av. Ciudad de Barcelona  - Seco-M-30,40.39910543,-3.67080599,6,760
41002,Av. Albufera - Melquiades Biencinto-M-30,40.39793758,-3.66844518,98,0
41003,Av. Albufera  - Sierra de Javalambre-Concordia,40.39679030,-3.66626839,98,0
41004,Av. Albufera  - Concordia-Sierra de Javalambre,40.39661023,-3.66604324,4,440
41005,Av. Albufera - Puerto Pajares-Perpetuo Socorro,40.39521499,-3.66326185,20,740
41006,Av. Albufera  - Perpetuo Socorro-Pto Pajares,40.39485175,-3.66269205,10,480
41007,Av. Albufera - Perpetuo Socorro-Pto Pajares,40.39414368,-3.66134548,2,380
41008,Av. Albufera  - Perpeto Socorro-Siera de Cadi,40.39378198,-3.66052567,6,740
41009,Av. Albufera - Payaso Fofo-Sierra de Cadi,40.39331711,-3.65977438,2,240
41010,Av. Albufera  - Sierra del Cadi-Josefa Diaz,40.39304636,-3.65913973,5,680
41011,Av. Albufera - Josefa Diaz-Cantalapiedra,40.39176454,-3.65651537,1,260
41012,Av. Albufera  - Cantalapiedra-Josefa Diaz,40.39178718,-3.65616453,8,1060
41013,Av. Albufera - Sierra Faladora-Pio Felipe,40.39136507,-3.65160805,3,440
41014,Vía Servicio M-30 - M-30-Av. Albufera,40.39952098,-3.66873136,5,1240
41015,Vía Servicio M-30 - M-30-Av. Albufera,40.39721637,-3.66989575,56,2120
41016,C/. Melquiades Biencinto - Antonio Calas-Av. Albufera,40.39756917,-3.66891017,22,160
41017,Av. Albufera - Melquiades Biencinto-Monte Igueldo,40.39777563,-3.66825749,14,780
41018,Peña Prieta  - Sierra de los Filabres-M-30,40.39879499,-3.66846424,87,200
41019,Av. Monte Igueldo - Antonia Calas-Peña Gorbea,40.39663062,-3.66813484,98,0
41020,C/. Peña Gorbea - Concordia-Melquiades Biencinto,40.39596500,-3.66784435,8,240
41021,C/. Concordia - Peña Gorbea-Av. Albufera,40.39582341,-3.66572422,11,240
41022,C/. Ntra. Sra. Perpetuo Socorro - Puerto del Monasterio-Av. Albufera,40.39393181,-3.66186753,2,140
41023,C/. Sierra del Cadi - Arroyo del Olivar-Av. Albufera,40.39281067,-3.66056531,8,380
41024,C/. Josefa Diaz  - Enrique Velasdco- Av. Albufera,40.39321740,-3.65845105,14,260
41025,C/. Payaso Fofó 3  - Arroyo del Olivar-Av. Albufera,40.39234519,-3.65924891,1,120
41026,C/. Pio Felipe - Pio Felipe-Av. Albufera,40.39223383,-3.65423059,5,580
41027,Av. Buenos Aires - Sierra Salvada-Av. Albufera,40.39052059,-3.65330530,6,740
41029,Av. Albufera - Av. Pablo Neruda-Santiago Alió,40.38947512,-3.64501867,8,820
41030,Av. Albufera  - San Claudio- Av. Pablo Neruda,40.38827518,-3.64208119,3,1120
41031,Av. Albufera  - Av. Pablo Neruda-San Claudio,40.38796996,-3.64168415,4,1080
41032,Av. Albufera - Fuengirola-Rafael Alberti,40.38716111,-3.63984762,14,1380
41033,Av. Albufera - Fuengirola-Acceso M-40,40.38599879,-3.63718558,13,1640
41034,Av. Albufera - Av. Albufera-M-40,40.38500717,-3.63439838,10,1100
41035,Av. Albufera - Av. Albufera-M-40,40.38531744,-3.63526136,16,1680
41036,Av. Albufera  - Av. Albufera- M-40,40.38382624,-3.63219488,56,1420
41037,Av. Pablo Neruda - Av. Pablo Neruda-Av.Albufera,40.38997153,-3.64338768,2,340
41038,Av. Pablo Neruda - Luis Buñuel-Av. Albufera,40.38829543,-3.64436668,8,400
41039,Av. Rafael Alberti - Av. Rafael Alberti-Av. Albufera,40.38845676,-3.63976080,2,220
41040,Av. Rafael Alberti - Av. Albufera-Luis Buñuel,40.38644789,-3.64108452,8,380
41041,Incorporación  M-40 hacía Av. Albufera N-S - M-40-Av. Albufera,40.38630239,-3.63497697,12,860
41042,Av. Albufera - Sierra Carbonera-Puerto Pajares,40.39548681,-3.66390080,2,420
41043,Incorporación Av. Albufera hacía M-40 - Av. Albufera hacía M-40,40.38541339,-3.63338763,10,420
41044,Av. Monte Igueldo - Av. Monte Igueldo-Antonia Calas,40.39701848,-3.66781887,98,0
41045,Sierra de Javalambre - Francisco Iglesias-Av. Albufera,40.39793115,-3.66739201,0,0
41046,Av. Albufera - Sierra Carbonera-Ntra. Sra. Perpetuo Socorro,40.39441163,-3.66173280,11,640
41047,Av. Albufera  - Puerto de Alcolea-Concordia,40.39646326,-3.66565582,8,920
41048,Av. Albufera - Av. Buenos Aires-Siera Faladora,40.39140584,-3.65260091,3,499
41049,Av. Albufera - Sierra Faladora- Adra,40.39123526,-3.65076575,4,520
41050,Av. Albufera - Pedro Laborde-Adra,40.39111022,-3.64885326,11,920
41051,Av. Albufera - Adra-Sierra Faladora,40.39124816,-3.65041508,6,460
41052,Av. Albufera - Cantalapiedra-Josefa Diaz,40.39219225,-3.65751853,17,680
41053,Av. Albufera - Av. Albufera-Cocherón de la Villa,40.38304377,-3.63011725,3,40
41054,Cocherón de la Villa  - Cocherón de la Villa-Av. Albufera,40.38239593,-3.63069201,15,700
41055,Av. Albufera - M-40-Av. Albufera 300 P.P.,40.38574748,-3.63639701,14,1280
41056,Av. Albufera 234 - Pedro Callejo-Pedro Laborde,40.39084284,-3.64817489,7,480
41057,Av. Albufera - Santiago Alio-Pedro Laborde,40.38989031,-3.64509152,5,1220
41058,Av. Albufera 272  - Rafael Alberti-Fuengirola,40.38705526,-3.63934427,15,1300
41401,C/. Sierra de Javalambre  - Francisco Iglesias-Av. Albufera,40.39769614,-3.66760528,0,0
41402,C/. Cerro Garabitas  - Av. Monte Igueldo-Melquiades Biencinto,40.39660961,-3.66837254,2,80
41403,C/. Santiago Alió  - Santiago Alió-Av. Albufera,40.38935791,-3.64524744,56,60
41404,C/. Fuengirola  - Av. Albufera-Benalmádena,40.38655659,-3.63885983,82,220
41405,Av. Albufera - Tranvía de Arganda- Bruno Abúndez,40.38389427,-3.63241699,0,0
41406,C/. Ramón Pérez de Ayala  - Ramón Pérez de Ayala-El Bosco,40.40192314,-3.65185402,0,0
41407,C/. Sierra de Cameros - Peña Gorbea-Av. Albufera,40.39569890,-3.66467011,0,0
41408,C/. Puerto Pajares - Peña Gorbea-Av. Albufera,40.39544984,-3.66422432,4,120
41891,-,40.37822345,-3.79207319,5,440
42001,Av. Cardenal Herrera Oria - Isla del Yeso-Isla Tabarca,40.47930864,-3.72489076,71,440
42002,Av. Cardenal Herrera Oria - Isla Tabarca-Pico Balaitus,40.48052316,-3.72203454,8,800
42003,Av. Cardenal Herrera Oria  - Pico Balaitus-Julio Calvo,40.48055318,-3.72213169,14,1160
42004,Av. Cardenal Herrera Oria - Pico Balaitus-Isla de Arosa,40.48169758,-3.71925983,5,700
42005,Av. Cardenal Herrera Oria - Isla de Arosa-Pico Balaitus,40.48174765,-3.71934377,30,980
42006,Av. Cardenal Herrera Oria - Isla de Arosa-La Masó,40.48264231,-3.71613307,10,999
42007,Av. Cardenal Herrera Oria - La Masó-Isla de Arosa,40.48272942,-3.71618865,11,860
42008,Av. Cardenal Herrera Oria - Ginzo de Limia-La Masó,40.48344686,-3.71298475,6,720
42009,Av. Cardenal Herrera Oria - La Masó-Ginzo de  Limia,40.48469684,-3.71066828,13,1800
42010,Av. Cardenal Herrera Oria - Av. Cardenal Herrera Oria-Laguna Grande,40.48569391,-3.70930754,2,340
42011,Av. Cardenal Herrera Oria - Cerro del Castañar-Ginzo de Limia,40.48677721,-3.70747308,7,1120
42012,Av. Cardenal Herrera Oria - Peña del Oso-Cª. Colmenar,40.48973081,-3.69935843,41,1340
42013,Av. Cardenal Herrera Oria - Ginzo de Limia-Peña del Oso,40.48891292,-3.70165130,19,2300
42014,C/. Ramón Gómez de la Serna - Ramón Gómez de la Serna-Av. Cardenal Herrera Oria,40.48043668,-3.72400746,5,160
42015,C/. Isla de Arosa - Isla Cíes-Av. Cardenal Herrera Oria,40.48172796,-3.71692651,48,620
42016,C/. Fermín Caballero - Isla de Arosa-Av. Betanzos,40.48128382,-3.71519948,6,180
42017,C/. Fermín Caballero - Av. Betanzos-Esquivias,40.48216131,-3.71246232,26,400
42018,Av. Betanzos - Av. Betanzos-Fermín Caballero,40.48140825,-3.71311717,2,220
42019,C/. Ginzo de Limia - Av. Cardenal Herrera Oria-Fermín Caballero,40.48506589,-3.70864870,26,320
42020,C/. Ginzo de Limia - Fermín Caballero-Av. Cardenal Herrera Oria,40.48472239,-3.70786400,12,460
42021,C/. Ginzo de Limia - Av. Ilustración-Fermín Caballero,40.48341311,-3.70595168,5,920
42022,C/. Fermín Caballero - Esquivias-Ginzo de Limia,40.48333837,-3.70795139,5,180
42023,C/. Fermín Caballero - Patones-Ginzo de Limia,40.48447221,-3.70632004,12,1140
42024,Acceso M-607 - Ctra. Colmenar-Av. Cardenal Herrera Oria,40.49076819,-3.69876549,8,1320
42025,C/. San Modesto - San Modesto-Av. Cardenal Herrera Oria,40.48951194,-3.69742639,12,440
42028,Av. Ventisquero de la Condesa - Valle Pinares Llanos-Av. Cardenal Herrera Oria,40.48386435,-3.71547548,13,620
42029,Av. Ventisquero de la Condesa - Av. Cardenal Herrera Oria-Av. Ventisquero de la Condesa,40.48469111,-3.71607124,0,80
42030,Av. Ventisquero de la Condesa - Túnel-Valle Pinares Llanos,40.48470219,-3.71616136,10,1140
